level,datetime
DEBUG,2015-10-14 23:15:00
DEBUG,2015-6-24 17:28:26
INFO,2017-8-17 01:10:25
DEBUG,2017-9-28 04:28:35
ERROR,2012-7-13 00:36:58
INFO,2017-10-1 05:40:14
INFO,2015-4-24 05:46:54
DEBUG,2012-6-26 17:14:14
INFO,2014-8-20 12:34:03
INFO,2013-11-26 03:06:04
INFO,2014-12-21 01:15:07
WARN,2012-8-19 05:16:36
WARN,2016-7-23 01:06:20
DEBUG,2016-6-13 06:13:54
DEBUG,2012-10-9 21:16:41
DEBUG,2017-3-18 05:26:27
DEBUG,2013-1-2 23:51:25
DEBUG,2013-8-6 03:31:56
DEBUG,2015-7-20 12:39:07
INFO,2016-3-5 10:21:33
WARN,2014-12-1 09:30:35
INFO,2015-1-26 02:12:11
INFO,2015-10-8 14:20:38
DEBUG,2016-11-8 18:16:56
INFO,2015-2-6 04:23:26
INFO,2017-4-1 06:12:23
DEBUG,2017-6-10 05:09:30
INFO,2015-9-3 22:08:20
DEBUG,2015-7-22 15:42:30
INFO,2012-8-19 11:42:34
DEBUG,2015-11-28 00:23:43
DEBUG,2014-9-17 12:32:03
DEBUG,2016-2-22 08:28:39
DEBUG,2015-9-26 00:17:43
DEBUG,2012-6-13 18:32:53
INFO,2016-5-19 12:14:46
INFO,2013-7-27 19:36:39
DEBUG,2014-4-9 21:16:48
DEBUG,2012-4-4 05:33:48
INFO,2013-11-14 01:47:05
DEBUG,2017-7-11 00:07:39
DEBUG,2016-6-22 03:27:02
DEBUG,2015-7-20 23:47:07
WARN,2014-5-10 16:43:50
DEBUG,2013-6-3 19:37:55
INFO,2013-12-15 16:45:14
DEBUG,2014-11-4 21:00:44
INFO,2014-3-26 05:43:29
INFO,2014-7-5 08:36:58
DEBUG,2016-1-25 02:21:51
DEBUG,2016-5-2 07:20:33
DEBUG,2017-10-8 04:10:25
INFO,2016-3-3 18:50:01
INFO,2016-2-17 14:30:53
INFO,2013-12-25 15:56:47
ERROR,2012-1-13 06:25:16
DEBUG,2015-2-22 01:58:26
WARN,2014-9-3 11:05:58
DEBUG,2016-12-5 20:02:17
WARN,2016-9-11 07:04:27
WARN,2014-12-4 11:07:15
DEBUG,2016-1-21 12:32:39
DEBUG,2016-8-15 02:24:46
DEBUG,2015-5-5 11:22:09
ERROR,2013-2-22 10:53:23
DEBUG,2016-12-1 00:46:28
DEBUG,2012-11-15 21:40:15
DEBUG,2017-3-21 14:01:18
DEBUG,2014-4-21 00:56:01
DEBUG,2012-1-10 11:15:04
DEBUG,2015-3-10 21:26:10
DEBUG,2015-9-19 06:40:13
DEBUG,2016-7-27 18:49:07
WARN,2015-3-18 12:34:55
DEBUG,2013-3-26 09:53:32
DEBUG,2013-7-2 04:47:45
WARN,2016-5-5 10:43:24
INFO,2012-8-19 09:04:28
DEBUG,2016-10-25 11:04:26
FATAL,2013-11-5 16:54:21
DEBUG,2013-6-26 20:11:49
INFO,2016-7-16 00:39:01
DEBUG,2016-4-22 20:40:32
DEBUG,2012-6-6 05:03:22
INFO,2014-1-15 02:50:23
DEBUG,2017-6-23 00:21:00
INFO,2013-8-5 22:26:14
DEBUG,2012-3-3 16:58:03
DEBUG,2013-3-13 07:44:49
INFO,2015-10-16 15:00:08
DEBUG,2016-5-20 09:11:58
ERROR,2014-11-1 16:32:43
INFO,2012-1-4 01:21:32
DEBUG,2012-12-28 18:15:28
INFO,2014-2-8 22:13:07
DEBUG,2013-12-20 23:41:48
DEBUG,2017-3-13 19:24:24
DEBUG,2014-12-13 02:10:27
DEBUG,2013-11-13 14:58:31
DEBUG,2013-2-16 04:08:45
DEBUG,2012-11-7 21:36:13
DEBUG,2016-7-15 18:23:18
DEBUG,2015-3-18 01:36:57
INFO,2015-7-7 22:26:51
INFO,2016-4-26 02:59:07
DEBUG,2016-5-2 17:34:06
DEBUG,2012-4-12 02:08:46
ERROR,2013-1-16 21:31:23
INFO,2014-5-17 20:37:41
INFO,2013-8-4 03:40:08
DEBUG,2017-4-15 12:55:50
INFO,2015-7-27 12:48:54
WARN,2017-5-17 11:05:47
DEBUG,2014-4-18 01:57:31
ERROR,2017-10-13 06:18:48
DEBUG,2015-1-16 15:59:51
INFO,2013-6-27 15:51:54
DEBUG,2015-4-5 05:19:28
DEBUG,2017-9-15 15:37:55
ERROR,2016-10-18 09:33:44
FATAL,2014-11-8 20:53:54
INFO,2013-5-13 01:36:31
INFO,2017-3-6 15:14:13
WARN,2012-2-2 11:17:46
INFO,2015-10-4 05:16:09
DEBUG,2016-8-5 22:41:20
DEBUG,2012-12-16 20:29:32
INFO,2016-12-27 06:27:43
INFO,2015-5-20 22:06:22
INFO,2016-7-1 03:06:21
DEBUG,2013-7-20 09:12:27
DEBUG,2014-1-26 23:05:39
INFO,2016-5-17 00:21:40
DEBUG,2013-1-5 18:22:11
DEBUG,2015-7-5 23:25:26
INFO,2015-8-23 23:32:36
ERROR,2013-7-28 21:55:23
DEBUG,2015-3-13 02:45:47
INFO,2016-12-5 11:30:41
DEBUG,2012-3-24 04:06:01
DEBUG,2017-10-17 07:47:48
WARN,2015-9-19 01:50:20
INFO,2017-4-4 01:52:48
DEBUG,2015-12-16 16:47:15
INFO,2014-4-8 19:22:17
INFO,2015-10-25 21:18:46
DEBUG,2012-3-13 09:13:48
DEBUG,2014-12-10 15:35:49
INFO,2012-4-17 01:14:40
FATAL,2013-11-17 21:23:11
INFO,2015-3-24 22:17:45
INFO,2017-11-8 07:52:01
INFO,2014-8-2 10:02:55
DEBUG,2014-8-15 00:56:15
INFO,2016-6-17 22:20:37
DEBUG,2016-5-13 20:10:48
ERROR,2017-1-24 10:25:48
INFO,2013-10-10 16:29:53
WARN,2012-6-26 13:28:42
INFO,2016-2-13 00:21:29
INFO,2015-6-11 12:11:10
DEBUG,2012-9-6 07:01:32
INFO,2014-11-24 22:07:58
WARN,2017-9-6 15:07:07
WARN,2016-8-10 02:07:45
DEBUG,2014-1-23 05:02:26
DEBUG,2015-6-14 02:26:51
WARN,2013-1-27 07:21:21
DEBUG,2016-9-11 01:36:24
DEBUG,2014-3-2 10:30:41
DEBUG,2016-11-9 17:07:10
DEBUG,2015-4-17 21:25:00
INFO,2017-3-8 14:55:26
INFO,2012-5-18 05:18:20
DEBUG,2012-4-16 15:21:59
DEBUG,2016-11-26 06:56:53
DEBUG,2016-3-5 12:13:15
INFO,2017-1-2 15:56:29
INFO,2017-2-1 23:18:08
DEBUG,2016-8-4 01:42:28
DEBUG,2014-6-22 06:23:59
DEBUG,2015-7-6 09:29:41
DEBUG,2013-7-28 18:02:02
DEBUG,2012-12-16 14:54:05
DEBUG,2014-1-12 01:43:16
DEBUG,2013-7-27 17:30:56
INFO,2013-8-24 05:22:48
DEBUG,2017-4-9 23:04:15
DEBUG,2012-2-17 23:18:29
INFO,2013-3-1 02:56:43
DEBUG,2014-1-1 17:47:20
INFO,2012-11-5 21:33:45
WARN,2012-1-24 03:34:45
ERROR,2012-9-14 18:57:59
INFO,2017-8-26 22:04:16
DEBUG,2014-2-16 05:06:15
ERROR,2015-2-11 11:35:13
DEBUG,2017-11-16 17:59:19
INFO,2016-9-21 09:29:28
DEBUG,2014-2-24 15:02:49
DEBUG,2014-7-6 11:00:05
DEBUG,2013-4-3 18:27:22
DEBUG,2015-4-18 02:42:33
DEBUG,2013-1-3 08:35:35
DEBUG,2012-1-5 13:30:26
INFO,2015-1-14 12:14:24
WARN,2012-8-11 02:26:14
INFO,2013-8-2 02:16:33
DEBUG,2014-10-24 12:05:26
WARN,2016-1-5 12:19:33
DEBUG,2015-12-6 01:57:32
DEBUG,2017-4-1 03:34:33
WARN,2012-3-12 02:57:15
DEBUG,2014-3-1 00:35:37
DEBUG,2012-9-14 23:31:29
INFO,2017-9-2 18:19:45
INFO,2016-3-17 01:10:40
ERROR,2015-4-5 22:35:20
INFO,2014-10-1 16:53:27
DEBUG,2014-6-5 07:50:50
ERROR,2014-4-16 19:18:51
WARN,2012-8-24 19:24:23
ERROR,2012-2-16 23:30:16
INFO,2015-6-2 23:19:54
DEBUG,2015-11-28 05:23:25
ERROR,2014-1-8 12:20:26
INFO,2014-12-13 06:22:56
DEBUG,2017-1-3 00:13:43
DEBUG,2016-6-1 11:02:34
INFO,2012-8-25 17:22:57
DEBUG,2017-9-25 11:01:49
DEBUG,2013-1-28 13:21:52
INFO,2013-4-19 19:28:32
INFO,2014-5-18 07:55:32
DEBUG,2012-11-27 05:05:35
INFO,2014-4-5 21:34:39
DEBUG,2015-10-7 14:53:05
INFO,2015-12-1 02:10:58
DEBUG,2017-3-8 07:36:31
DEBUG,2014-7-7 11:26:06
DEBUG,2014-6-11 18:15:47
WARN,2016-7-2 12:01:18
DEBUG,2017-8-11 03:05:11
DEBUG,2016-6-9 22:50:21
DEBUG,2014-8-13 12:49:59
DEBUG,2012-6-26 04:29:11
FATAL,2016-11-9 10:21:56
INFO,2017-8-18 06:57:14
DEBUG,2017-6-27 05:36:19
INFO,2017-12-3 01:02:24
DEBUG,2016-1-28 01:24:38
DEBUG,2016-5-3 05:32:41
DEBUG,2015-11-5 15:37:15
INFO,2016-3-6 10:43:24
DEBUG,2017-4-23 05:40:58
INFO,2014-9-21 20:00:25
DEBUG,2012-2-17 21:27:38
DEBUG,2016-1-13 22:50:18
DEBUG,2017-11-17 06:49:58
INFO,2016-3-8 16:11:05
DEBUG,2015-10-4 03:36:37
INFO,2016-9-6 23:51:24
DEBUG,2012-3-27 16:16:12
INFO,2016-7-4 07:16:06
DEBUG,2013-12-16 21:35:27
DEBUG,2017-9-6 12:56:11
INFO,2013-10-22 08:55:46
DEBUG,2016-9-27 01:40:42
DEBUG,2015-8-27 15:21:09
DEBUG,2013-1-15 13:04:54
DEBUG,2013-3-4 05:39:05
INFO,2016-1-22 15:11:50
DEBUG,2012-6-16 14:53:55
DEBUG,2014-7-2 17:59:21
WARN,2017-4-6 06:00:34
DEBUG,2015-10-3 21:52:46
WARN,2014-8-14 09:28:33
DEBUG,2012-3-8 16:19:26
DEBUG,2017-11-16 18:54:43
DEBUG,2017-6-20 11:38:00
DEBUG,2012-12-18 02:21:54
INFO,2015-1-18 17:10:57
DEBUG,2013-2-16 04:16:21
INFO,2015-5-7 03:36:21
INFO,2016-7-16 00:17:10
WARN,2013-6-25 10:26:07
DEBUG,2014-2-14 03:31:49
DEBUG,2013-6-27 00:14:38
INFO,2015-8-21 09:24:01
DEBUG,2016-8-22 08:51:20
DEBUG,2017-2-8 11:17:58
WARN,2016-8-17 21:17:12
DEBUG,2017-8-6 05:11:12
INFO,2013-2-3 08:37:19
INFO,2012-9-20 21:25:52
WARN,2014-7-22 10:26:11
INFO,2015-4-18 08:12:37
INFO,2014-1-6 14:08:24
INFO,2014-3-3 17:09:21
DEBUG,2012-5-12 18:35:22
WARN,2017-12-21 10:40:19
INFO,2013-3-1 11:01:57
DEBUG,2015-5-6 05:12:19
DEBUG,2014-10-10 18:02:27
DEBUG,2016-5-3 03:11:10
DEBUG,2014-2-8 03:40:40
INFO,2017-6-8 23:23:10
DEBUG,2017-4-2 00:22:28
ERROR,2013-9-8 18:03:48
INFO,2017-1-22 15:39:22
WARN,2014-9-26 14:24:18
INFO,2017-3-18 08:58:47
INFO,2013-10-8 08:41:43
INFO,2014-11-12 21:10:59
DEBUG,2015-10-14 03:39:36
INFO,2015-11-27 06:25:58
DEBUG,2015-11-1 06:46:28
DEBUG,2015-9-20 23:03:37
INFO,2014-6-17 12:36:15
INFO,2012-11-10 13:28:59
WARN,2012-12-13 05:19:40
DEBUG,2016-12-27 05:22:45
INFO,2013-7-19 11:28:33
INFO,2013-3-28 04:23:07
INFO,2014-12-13 07:41:57
DEBUG,2014-10-20 09:21:46
WARN,2017-8-9 11:52:28
INFO,2013-12-6 00:06:03
DEBUG,2016-10-21 02:49:43
DEBUG,2016-11-12 22:19:08
DEBUG,2016-11-22 17:22:38
DEBUG,2016-10-2 07:28:40
DEBUG,2013-10-27 02:56:13
INFO,2014-5-10 16:56:03
INFO,2012-7-9 12:27:33
DEBUG,2016-8-19 03:16:01
INFO,2017-6-16 03:19:42
INFO,2017-5-2 16:04:33
INFO,2013-2-8 08:18:34
WARN,2013-1-23 07:06:56
ERROR,2016-10-27 03:20:46
WARN,2012-5-28 00:07:48
INFO,2014-12-25 10:27:12
DEBUG,2013-9-21 19:57:03
INFO,2013-11-11 10:43:33
INFO,2012-8-17 21:22:59
DEBUG,2012-9-16 19:38:49
WARN,2016-8-14 16:23:48
INFO,2017-1-27 09:58:13
INFO,2013-10-7 09:32:51
DEBUG,2016-5-24 09:10:42
INFO,2014-3-16 12:13:35
DEBUG,2017-7-1 09:43:45
INFO,2016-4-14 19:19:47
WARN,2013-1-15 21:39:20
WARN,2012-1-14 14:51:32
DEBUG,2017-10-19 09:12:47
DEBUG,2017-6-24 14:37:33
INFO,2017-5-3 06:01:09
ERROR,2013-3-14 10:17:48
INFO,2014-10-19 07:48:10
DEBUG,2012-11-1 06:33:55
INFO,2012-12-10 10:21:21
WARN,2013-9-22 19:21:04
INFO,2017-2-27 04:38:52
INFO,2015-7-20 11:11:57
DEBUG,2013-5-19 10:59:41
ERROR,2014-7-6 13:26:28
INFO,2012-8-13 12:17:51
DEBUG,2017-10-27 09:03:43
WARN,2017-2-3 03:29:43
DEBUG,2015-6-23 15:07:40
DEBUG,2015-6-9 04:24:14
INFO,2016-8-2 04:13:25
DEBUG,2017-7-23 20:26:25
WARN,2015-2-9 22:50:21
DEBUG,2014-2-10 08:55:41
ERROR,2016-1-15 07:51:46
DEBUG,2015-11-19 12:08:27
DEBUG,2014-10-7 02:55:22
WARN,2016-11-6 18:20:24
WARN,2016-6-24 19:13:03
INFO,2016-7-20 18:13:22
DEBUG,2017-7-18 05:14:28
DEBUG,2017-4-12 11:19:10
DEBUG,2015-2-13 12:01:04
DEBUG,2012-12-15 09:07:30
INFO,2013-9-14 14:42:09
DEBUG,2012-8-10 01:50:20
INFO,2015-9-13 00:46:38
INFO,2013-4-14 16:30:34
DEBUG,2017-10-20 14:54:02
DEBUG,2013-7-27 17:38:31
DEBUG,2015-4-18 06:50:03
INFO,2017-3-9 07:21:25
INFO,2017-10-7 18:15:00
DEBUG,2015-10-15 04:31:05
INFO,2014-3-13 09:48:23
INFO,2016-2-14 11:52:51
INFO,2014-8-3 15:26:39
INFO,2015-8-4 20:19:43
DEBUG,2013-3-24 08:20:14
DEBUG,2015-11-20 15:30:37
DEBUG,2013-7-25 21:27:09
DEBUG,2013-3-26 23:44:39
INFO,2012-5-27 23:01:25
DEBUG,2015-2-5 16:40:29
ERROR,2014-5-12 03:24:19
DEBUG,2014-2-15 09:40:18
DEBUG,2012-1-21 20:26:31
INFO,2014-5-5 16:55:03
DEBUG,2014-3-13 17:09:29
INFO,2013-9-27 15:12:08
INFO,2015-2-14 07:03:24
INFO,2015-8-12 10:38:21
DEBUG,2016-11-17 00:05:54
DEBUG,2013-5-1 03:26:41
WARN,2012-6-5 18:56:41
ERROR,2014-7-21 16:29:43
INFO,2013-6-4 22:36:22
INFO,2012-6-16 17:32:26
INFO,2012-9-6 16:26:22
DEBUG,2014-1-19 05:34:00
INFO,2012-10-26 02:48:45
INFO,2015-5-13 01:28:19
DEBUG,2013-3-10 18:11:50
DEBUG,2013-12-10 06:19:38
DEBUG,2014-10-18 21:03:39
DEBUG,2014-4-23 01:24:43
INFO,2014-8-7 12:55:34
DEBUG,2016-3-14 09:42:55
DEBUG,2017-12-10 06:35:40
INFO,2013-2-24 08:10:43
DEBUG,2015-10-1 21:25:52
DEBUG,2012-3-28 00:46:49
INFO,2013-6-19 21:12:02
DEBUG,2014-5-27 11:03:56
INFO,2016-12-12 16:08:24
INFO,2014-9-17 08:31:46
INFO,2016-9-22 06:30:37
DEBUG,2014-11-9 23:53:02
INFO,2015-7-19 06:35:33
DEBUG,2017-11-2 10:32:45
DEBUG,2015-7-10 07:40:21
DEBUG,2015-12-19 00:05:54
DEBUG,2016-7-11 09:13:20
DEBUG,2015-4-22 03:19:55
DEBUG,2015-8-8 00:09:58
DEBUG,2016-5-26 17:31:57
INFO,2016-12-16 02:29:13
WARN,2015-5-7 01:03:04
ERROR,2015-11-14 01:04:22
DEBUG,2013-10-18 19:20:06
WARN,2015-5-14 20:33:17
ERROR,2014-1-28 17:09:48
DEBUG,2013-2-15 14:58:36
WARN,2012-12-19 17:17:42
INFO,2015-1-28 21:20:14
DEBUG,2017-9-27 01:34:30
DEBUG,2016-4-8 19:22:08
DEBUG,2016-8-4 01:00:00
INFO,2015-7-25 21:37:29
DEBUG,2017-12-5 15:41:16
DEBUG,2016-12-7 10:43:53
DEBUG,2013-1-18 20:54:48
DEBUG,2016-11-7 15:13:49
INFO,2016-1-13 02:42:19
INFO,2016-7-14 14:15:32
INFO,2015-4-4 10:49:11
INFO,2017-11-11 18:39:15
ERROR,2013-1-16 17:52:46
DEBUG,2013-12-1 15:32:50
DEBUG,2017-3-8 07:01:51
DEBUG,2013-9-28 04:17:27
DEBUG,2013-7-7 20:51:11
DEBUG,2016-5-25 06:39:49
DEBUG,2017-12-5 14:18:42
DEBUG,2013-6-21 18:17:50
WARN,2014-4-24 09:39:17
INFO,2016-8-5 18:31:20
INFO,2012-12-8 11:42:59
DEBUG,2016-10-23 10:49:07
DEBUG,2012-1-23 02:23:08
WARN,2014-2-2 00:27:53
DEBUG,2014-5-14 14:28:29
DEBUG,2015-6-26 13:19:53
INFO,2016-10-12 06:28:42
INFO,2013-2-10 18:46:05
DEBUG,2013-2-17 23:11:41
INFO,2016-1-25 17:01:05
INFO,2016-9-21 21:28:21
DEBUG,2013-4-25 01:16:25
ERROR,2016-2-20 00:29:08
WARN,2016-4-12 01:20:44
ERROR,2017-3-12 11:59:28
INFO,2012-9-21 04:55:08
WARN,2015-3-1 17:39:06
DEBUG,2012-3-8 06:32:15
DEBUG,2014-9-12 21:41:12
ERROR,2013-2-24 05:33:20
INFO,2015-7-14 10:56:04
INFO,2014-8-13 06:26:45
INFO,2014-10-10 20:23:07
DEBUG,2013-9-26 17:58:24
INFO,2014-2-12 10:13:47
DEBUG,2016-6-27 20:23:38
DEBUG,2017-7-19 19:52:04
INFO,2013-6-19 13:38:38
DEBUG,2014-9-7 23:26:15
DEBUG,2015-4-10 15:28:54
DEBUG,2015-12-26 02:16:18
DEBUG,2014-5-23 03:41:04
DEBUG,2017-8-26 18:22:20
DEBUG,2016-12-20 17:55:54
INFO,2017-7-7 22:58:42
DEBUG,2017-4-22 02:08:05
DEBUG,2015-12-27 18:42:32
WARN,2016-11-1 20:04:22
DEBUG,2013-3-17 19:45:24
DEBUG,2015-11-17 11:42:29
INFO,2017-8-13 08:30:08
DEBUG,2017-11-20 09:46:44
INFO,2016-8-16 23:24:22
WARN,2017-2-14 02:45:38
WARN,2012-2-14 05:04:49
DEBUG,2017-11-16 19:42:19
DEBUG,2016-12-6 04:42:32
INFO,2015-11-7 11:50:20
DEBUG,2015-1-28 09:52:43
INFO,2015-5-24 07:26:52
WARN,2015-10-17 07:39:34
INFO,2012-12-4 12:22:08
DEBUG,2015-4-10 18:33:40
INFO,2017-2-6 23:55:34
DEBUG,2014-12-7 03:08:59
INFO,2013-7-27 05:41:28
WARN,2014-9-13 04:36:08
DEBUG,2015-5-7 03:00:26
DEBUG,2013-3-3 01:05:39
INFO,2014-11-21 23:21:06
WARN,2013-4-12 04:11:28
DEBUG,2014-12-21 19:01:32
INFO,2012-3-19 08:11:26
INFO,2012-12-23 07:31:14
DEBUG,2013-12-26 10:32:25
DEBUG,2017-7-17 07:20:01
DEBUG,2013-9-20 04:30:32
DEBUG,2014-10-11 00:59:51
INFO,2014-11-21 17:42:48
INFO,2014-5-24 10:35:42
INFO,2014-5-12 16:06:44
INFO,2012-3-27 23:40:03
INFO,2017-7-19 07:50:59
ERROR,2015-12-7 19:05:35
INFO,2015-6-4 18:38:49
INFO,2012-4-12 03:22:08
DEBUG,2012-4-15 09:47:40
DEBUG,2014-4-16 02:12:32
DEBUG,2016-7-1 23:43:29
DEBUG,2017-3-28 16:14:46
ERROR,2015-4-24 01:02:02
INFO,2013-3-17 18:49:58
FATAL,2015-11-3 09:06:53
DEBUG,2016-7-19 16:10:07
DEBUG,2016-7-25 19:26:19
DEBUG,2013-7-26 00:47:38
DEBUG,2014-12-13 00:35:31
DEBUG,2015-6-15 10:22:56
DEBUG,2016-4-6 13:17:45
INFO,2016-1-18 16:54:59
DEBUG,2017-2-8 15:49:08
INFO,2016-7-14 07:54:48
INFO,2012-9-6 19:38:18
DEBUG,2016-3-10 21:39:58
WARN,2017-4-14 16:30:46
INFO,2013-7-19 14:25:37
ERROR,2017-8-25 17:24:04
WARN,2017-3-25 05:52:41
INFO,2016-9-26 12:15:02
INFO,2013-4-17 19:03:52
DEBUG,2017-1-4 15:08:36
DEBUG,2012-5-21 09:30:18
WARN,2013-4-28 08:53:50
DEBUG,2015-11-13 02:12:29
INFO,2017-4-20 18:46:26
DEBUG,2013-10-24 05:38:15
INFO,2016-10-16 23:52:17
DEBUG,2013-4-27 06:53:56
ERROR,2012-6-22 00:39:10
DEBUG,2017-8-6 12:00:19
WARN,2013-3-10 18:03:07
DEBUG,2012-7-25 02:39:30
DEBUG,2014-1-18 20:44:13
DEBUG,2013-6-21 04:43:38
DEBUG,2014-12-7 09:35:26
DEBUG,2014-6-22 13:11:41
DEBUG,2015-9-16 09:31:05
ERROR,2017-6-24 17:30:42
INFO,2015-9-27 08:09:11
INFO,2015-3-7 08:18:29
INFO,2017-12-14 00:09:53
WARN,2014-5-13 00:29:32
WARN,2015-7-22 02:26:31
DEBUG,2012-12-28 23:46:24
DEBUG,2013-5-4 09:19:12
WARN,2014-5-21 16:17:11
WARN,2014-3-16 04:06:38
ERROR,2016-6-13 18:21:08
DEBUG,2015-3-10 08:46:12
WARN,2014-11-25 14:05:55
INFO,2012-12-11 23:55:25
INFO,2016-5-22 11:36:44
DEBUG,2014-1-20 13:20:07
INFO,2012-11-10 11:22:43
DEBUG,2013-12-14 13:46:27
ERROR,2016-7-27 06:40:39
INFO,2015-11-21 21:38:18
DEBUG,2016-1-13 21:03:17
WARN,2016-12-10 04:37:31
DEBUG,2014-4-27 15:18:25
INFO,2015-9-9 14:39:55
DEBUG,2012-8-6 10:09:00
INFO,2016-3-5 21:35:35
INFO,2013-5-16 04:00:03
DEBUG,2014-3-24 01:10:01
DEBUG,2013-3-14 11:27:24
WARN,2013-5-12 18:36:26
DEBUG,2012-2-16 16:36:58
INFO,2016-12-21 05:50:40
ERROR,2014-7-10 16:14:42
INFO,2017-3-12 00:01:52
DEBUG,2013-2-16 01:11:33
DEBUG,2013-3-22 11:28:21
DEBUG,2017-11-12 09:07:12
INFO,2016-6-15 05:58:41
DEBUG,2017-1-18 01:18:09
INFO,2015-11-7 03:23:05
DEBUG,2013-1-3 19:08:48
DEBUG,2014-9-8 04:39:05
INFO,2013-4-19 14:41:19
INFO,2012-11-15 08:04:11
DEBUG,2016-9-13 14:02:22
INFO,2015-10-18 16:43:33
DEBUG,2016-1-15 08:45:02
DEBUG,2013-5-7 08:36:29
DEBUG,2012-9-1 15:48:20
DEBUG,2013-4-27 05:01:19
DEBUG,2013-3-1 00:52:22
INFO,2013-3-14 23:01:28
DEBUG,2015-10-27 15:05:50
DEBUG,2016-2-18 00:16:34
INFO,2015-8-18 13:39:29
INFO,2017-11-19 23:21:42
DEBUG,2017-7-7 09:06:47
DEBUG,2013-10-5 23:35:31
DEBUG,2017-2-6 09:48:46
DEBUG,2013-9-27 06:40:11
INFO,2017-2-14 20:23:09
DEBUG,2013-10-3 04:48:26
DEBUG,2012-9-19 10:17:37
DEBUG,2014-8-25 12:26:23
INFO,2016-2-17 02:35:25
INFO,2012-8-5 14:01:01
INFO,2015-7-26 08:05:14
INFO,2012-5-27 09:24:43
DEBUG,2016-5-8 20:25:32
DEBUG,2017-9-24 12:54:23
FATAL,2017-11-10 03:19:29
ERROR,2014-10-7 06:16:24
INFO,2017-7-22 13:02:07
DEBUG,2014-5-5 11:59:22
DEBUG,2015-8-3 07:03:42
DEBUG,2017-4-14 01:32:11
INFO,2012-4-13 06:07:42
WARN,2017-5-15 03:17:00
DEBUG,2013-9-16 09:00:19
INFO,2017-1-11 02:21:14
DEBUG,2012-6-16 10:55:01
INFO,2012-11-15 18:27:19
INFO,2014-6-12 19:21:50
DEBUG,2016-10-13 23:54:24
DEBUG,2017-4-1 00:04:37
DEBUG,2013-1-19 10:13:08
INFO,2014-7-11 23:07:34
WARN,2016-7-19 18:26:42
DEBUG,2015-1-10 17:00:30
DEBUG,2015-9-17 01:06:13
INFO,2017-4-15 12:47:27
DEBUG,2013-3-10 08:10:06
INFO,2012-11-24 13:50:43
INFO,2013-7-22 19:01:20
DEBUG,2015-7-24 12:42:17
WARN,2015-6-27 06:28:42
DEBUG,2015-4-26 19:50:50
DEBUG,2014-8-27 21:51:34
INFO,2014-8-3 21:30:41
DEBUG,2012-6-10 17:59:23
DEBUG,2013-3-5 12:33:12
WARN,2015-3-1 18:48:42
WARN,2016-12-22 23:58:29
INFO,2013-11-9 08:44:44
INFO,2014-8-18 14:23:08
INFO,2012-12-14 10:22:25
INFO,2017-12-11 23:23:21
INFO,2014-7-26 04:54:56
DEBUG,2016-1-5 04:25:57
WARN,2017-1-16 09:03:25
DEBUG,2016-7-21 21:15:24
INFO,2014-11-15 14:41:48
DEBUG,2013-6-9 11:49:38
DEBUG,2013-8-19 03:42:42
DEBUG,2015-11-27 22:50:54
WARN,2016-5-26 02:39:56
INFO,2017-5-9 06:22:48
INFO,2012-2-11 06:54:17
INFO,2014-3-21 09:09:16
DEBUG,2015-1-25 07:04:26
WARN,2012-10-22 19:54:34
INFO,2013-3-3 19:40:20
DEBUG,2012-9-14 03:48:23
DEBUG,2014-2-9 04:11:15
DEBUG,2016-4-18 10:40:50
INFO,2013-1-16 12:46:33
DEBUG,2017-1-8 00:11:58
DEBUG,2014-8-25 18:21:08
INFO,2014-10-4 23:15:20
INFO,2016-4-8 21:49:33
INFO,2017-12-24 23:30:22
WARN,2015-12-5 01:27:21
DEBUG,2014-8-22 02:01:06
INFO,2012-7-25 00:57:27
DEBUG,2016-3-9 02:57:48
DEBUG,2013-8-2 18:26:11
INFO,2017-9-11 04:31:25
DEBUG,2014-2-19 11:52:34
DEBUG,2013-9-12 21:14:59
INFO,2015-5-10 18:33:39
INFO,2016-4-22 09:06:10
WARN,2013-3-10 08:18:21
DEBUG,2013-8-20 10:08:39
INFO,2012-9-17 21:33:05
INFO,2014-3-18 22:11:16
INFO,2014-4-19 12:57:10
WARN,2014-8-25 06:19:32
INFO,2017-10-18 16:52:41
DEBUG,2014-7-8 09:49:13
ERROR,2012-4-5 09:05:26
ERROR,2014-11-20 14:58:28
WARN,2017-2-12 23:02:31
WARN,2013-5-14 03:54:44
DEBUG,2017-4-26 05:14:55
INFO,2016-12-17 12:57:12
INFO,2013-7-11 07:33:23
WARN,2016-7-11 17:06:41
INFO,2017-2-18 03:00:54
INFO,2015-6-25 21:12:09
INFO,2017-10-24 07:01:42
INFO,2012-8-26 07:05:32
DEBUG,2016-7-6 01:39:48
INFO,2012-4-20 02:07:01
DEBUG,2017-10-20 17:02:19
INFO,2013-12-8 01:05:07
DEBUG,2012-7-11 20:16:48
WARN,2014-2-25 21:25:42
FATAL,2015-12-17 06:25:16
DEBUG,2016-12-7 19:47:17
DEBUG,2013-10-19 22:14:09
ERROR,2014-10-14 10:48:36
INFO,2013-1-5 03:14:14
WARN,2016-4-27 04:33:37
DEBUG,2017-12-7 12:18:19
INFO,2016-5-16 12:50:55
INFO,2015-12-15 21:10:59
WARN,2017-1-15 00:40:29
DEBUG,2016-7-23 18:30:37
